,0
20420,-1.1056383
20421,-1.0031623
20422,-0.9140861
20423,-0.8288754
20424,-0.7557954
20425,-0.71017563
20426,-0.6707067
20427,-0.63700956
20428,-0.604546
20429,-0.5791082
20430,-0.55661553
20431,-0.53591466
20432,-0.51964855
20433,-0.50838196
20434,-0.49811918
20435,-0.4932339
20436,-0.4924534
20437,-0.49466679
20438,-0.6949788
20439,-1.0935482
20440,-1.4869153
20441,-1.4858948
20442,-1.4707265
20443,-1.4545059
20444,-1.4390645
20445,-1.418691
20446,-1.3909701
20447,-1.352892
20448,-1.294713
20449,-1.2094036
20450,-1.0949731
20451,-0.9811157
20452,-0.8931925
20453,-0.8298525
20454,-0.7914826
20455,-0.76450825
20456,-0.7518464
20457,-0.8639448
20458,-0.9757712
20459,-1.0450437
20460,-0.98414326
20461,-0.95476484
20462,-0.96694213
20463,-1.0296392
20464,-1.1881039
20465,-1.4381727
20466,-1.6910708
20467,-2.028991
20468,-2.533797
20469,-3.2892969
20470,-4.2219763
20471,-5.51328
20472,-8.952605
20473,-10.764412
20474,-11.403649
20475,-11.899448
20476,-12.196266
20477,-12.144902
20478,-11.647826
20479,-10.886931
20480,-9.922213
20481,-8.652983
20482,-6.913377
20483,-4.5684776
20484,-2.2828598
20485,-1.3915929
20486,-1.0388104
20487,-0.7502736
20488,-0.52386904
20489,-0.37029302
20490,-0.26994163
20491,-0.20244507
20492,-0.15928543
20493,-0.12655126
20494,-0.101318665
20495,-0.079864845
20496,-0.059242282
20497,-0.04307955
20498,-0.030893916
20499,-0.0228402
20500,-0.018151829
20501,-0.015779218
20502,-0.014377705
20503,-0.013329301
20504,-0.0126278605
20505,-0.012067159
20506,-0.011031243
20507,-0.010116402
20508,-0.009164329
20509,-0.008447625
20510,-0.0077993544
20511,-0.00712751
20512,-0.0065553286
20513,-0.0060938853
20514,-0.005639516
20515,-0.005225939
20516,-0.0048806937
20517,-0.0045505343
20518,-0.0042715557
20519,-0.0039814864
20520,-0.003764914
20521,-0.003552326
20522,-0.0033802565
20523,-0.003195578
20524,-0.0029896758
20525,-0.0028148803
20526,-0.0026513152
20527,-0.002531456
20528,-0.0024285347
20529,-0.0023316809
20530,-0.0022266437
20531,-0.0021001683
20532,-0.0012957107
20533,-0.00077012664
20534,-0.0006767685
20535,-0.00059709145
20536,-0.00052199006
20537,-0.00046232744
20538,-0.00041295373
20539,-0.00037593866
20540,-0.00032529674
20541,-0.00028994738
20542,-0.00026060885
20543,-0.00023772774
20544,-0.00020723043
20545,-0.00018635603
20546,-0.00016678972
20547,-0.00014969036
20548,-0.00012988425
20549,-0.00011590392
20550,-0.00010190587
20551,-9.152481e-05
20552,-8.114181e-05
20553,-7.364181e-05
20554,-6.716472e-05
20555,-5.9694958e-05
20556,-4.474389e-05
20557,-3.420435e-05
20558,-3.1040498e-05
20559,-2.81914e-05
20560,-2.5666623e-05
20561,-2.2853446e-05
20562,-2.0779433e-05
20563,-1.6759466e-05
20564,-1.4093571e-05
20565,-1.1972165e-05
20566,-1.0706452e-05
20567,-9.733843e-06
20568,-9.266386e-06
20569,-8.937007e-06
20570,-8.856829e-06
20571,-8.807811e-06
20572,-8.800569e-06
20573,-8.800461e-06
20574,-8.780077e-06
20575,-8.783639e-06
20576,-0.0005014641
20577,-0.00045994873
20578,3.2871434e-05
20579,8.830892e-05
20580,-3.1030933e-05
20581,-4.179658e-06
20582,-1.0679308e-05
20583,-7.958266e-06
20584,-8.8913785e-06
20585,-8.669385e-06
20586,-9.238587e-06
20587,-8.720035e-06
20588,-8.6108585e-06
20589,-8.537763e-06
20590,-8.535529e-06
20591,-8.6262135e-06
20592,-8.733259e-06
20593,-8.792594e-06
20594,-8.790249e-06
20595,-8.772329e-06
20596,-0.002426409
20597,-0.0017223174
20598,0.00034993258
20599,-0.002011078
20600,-0.0017543073
20601,-0.0010812748
20602,-0.00071112136
20603,-0.00062555814
20604,-0.0005629056
20605,-0.0005362027
20606,-0.0005250421
20607,-0.0005244448
20608,-0.00054006686
20609,-0.0007059462
20610,-0.00092425465
20611,-0.0012284976
20612,-0.0022073048
20613,-0.0040747044
20614,-0.007321943
20615,-0.011630554
20616,-0.018897852
20617,-0.029946107
20618,-0.048260786
20619,-0.076558456
20620,-0.110136576
20621,-0.13899192
20622,-0.15803139
20623,-0.17309162
20624,-0.17966907
20625,-0.18237606
20626,-0.18312192
20627,-0.18158849
20628,-0.17826252
20629,-0.17256626
20630,-0.16992672
20631,-0.16340776
20632,-0.15740806
20633,-0.1490356
20634,-0.14167246
20635,-0.13230248
20636,-0.1294717
20637,-0.14160958
20638,-0.20787346
20639,-0.34012136
20640,-0.55071497
20641,-0.8490988
20642,-1.3473535
20643,-2.062073
20644,-2.871705
20645,-3.8365026
20646,-5.033031
20647,-6.4776387
20648,-9.891814
20649,-11.721837
20650,-12.362266
20651,-12.276451
20652,-11.821514
20653,-11.191857
20654,-10.404518
20655,-9.371929
20656,-7.8046913
20657,-5.912742
20658,-4.07716
20659,-2.967828
20660,-2.5595899
20661,-2.2796156
20662,-2.0357237
20663,-1.8682382
20664,-1.742321
20665,-1.6451576
20666,-1.5727216
20667,-1.4595169
20668,-1.337308
20669,-1.2262094
20670,-1.1060646
20671,-1.004527
20672,-0.91601723
20673,-0.8304373
20674,-0.7582569
20675,-0.71332115
20676,-0.67323583
20677,-0.6399326
20678,-0.60782886
20679,-0.58232385
20680,-0.5575058
20681,-0.5389444
20682,-0.52416116
20683,-0.507724
20684,-0.49778333
20685,-0.492685
20686,-0.49485895
20687,-0.49983978
20688,-0.8046948
20689,-1.1096698
20690,-1.1297228
20691,-1.4875703
20692,-1.4875478
20693,-1.4708518
20694,-1.4533044
20695,-1.4338844
20696,-1.4104149
20697,-1.375902
20698,-1.3326104
20699,-1.2599596
20700,-1.0352732
20701,-0.9374832
20702,-0.85652024
20703,-0.8074878
20704,-0.77678347
20705,-0.87228626
20706,-0.99269783
20707,-1.0417104
20708,-0.9920773
20709,-0.9619889
20710,-0.9641565
20711,-0.99097085
20712,-1.1018715
20713,-1.289236
20714,-1.5576595
20715,-1.9751036
20716,-2.583099
20717,-3.4898956
20718,-4.7341065
20719,-6.259854
20720,-8.053148
20721,-9.893882
20722,-11.662458
20723,-12.051955
20724,-12.288812
20725,-12.391018
20726,-12.406181
20727,-12.142678
20728,-11.472129
20729,-10.590768
20730,-9.475392
20731,-7.7678246
20732,-5.8912153
20733,-3.5724685
20734,-1.6256629
20735,-1.0985894
20736,-0.8291453
20737,-0.5791721
20738,-0.4060077
20739,-0.29310203
20740,-0.21758924
20741,-0.16753069
20742,-0.13428119
20743,-0.1079528
20744,-0.08537054
20745,-0.0649036
20746,-0.047569323
20747,-0.034458246
20748,-0.02538208
20749,-0.019407121
20750,-0.016360395
20751,-0.014865156
20752,-0.013778029
20753,-0.013033715
20754,-0.012446073
20755,-0.011397363
20756,-0.010475077
20757,-0.009522048
20758,-0.008775268
20759,-0.00810819
20760,-0.0074563096
20761,-0.0069169207
20762,-0.006425101
20763,-0.005947463
20764,-0.0055013476
20765,-0.0051464518
20766,-0.004772661
20767,-0.004358326
20768,-0.004091026
20769,-0.0038732043
20770,-0.0036423132
20771,-0.003378945
20772,-0.003146461
20773,-0.0029510958
20774,-0.0027974765
20775,-0.0026663933
20776,-0.0025483656
20777,-0.002439227
20778,-0.0023405585
20779,-0.002214582
20780,-0.0013807286
20781,-0.0008314514
20782,-0.0007197581
20783,-0.0006431001
20784,-0.0005777853
20785,-0.0004998829
20786,-0.00043931903
20787,-0.00038625233
20788,-0.00036379907
20789,-0.00033559473
20790,-0.00029365654
20791,-0.00026384887
20792,-0.00023994388
20793,-0.00020848801
20794,-0.00018264753
20795,-0.00016016253
20796,-0.00014514025
20797,-0.0001261742
20798,-0.00011367043
20799,-0.00010327185
20800,-9.276727e-05
20801,-8.221465e-05
20802,-7.4344964e-05
20803,-6.746335e-05
20804,-5.9396014e-05
20805,-4.478205e-05
20806,-3.4402565e-05
20807,-3.1122992e-05
20808,-2.8339744e-05
20809,-2.5670077e-05
20810,-2.3828465e-05
20811,-2.1382331e-05
20812,-1.745695e-05
20813,-1.4762615e-05
20814,-1.246444e-05
20815,-1.105743e-05
20816,-9.948633e-06
20817,-9.390782e-06
20818,-8.981031e-06
20819,-8.872846e-06
20820,-8.81567e-06
20821,-8.816444e-06
20822,-8.780901e-06
20823,-8.783677e-06
20824,-0.00050159905
20825,-0.00046007228
20826,3.2912118e-05
20827,8.835386e-05
20828,-3.1033043e-05
20829,-4.179784e-06
20830,-1.06789075e-05
20831,-7.957969e-06
20832,-8.8904935e-06
20833,-8.668769e-06
20834,-9.238123e-06
20835,-8.721085e-06
20836,-8.591862e-06
20837,-8.605788e-06
20838,-8.7966655e-06
20839,-8.8132e-06
20840,-8.688592e-06
20841,-8.634639e-06
20842,-8.726474e-06
20843,-8.773766e-06
20844,-8.788042e-06
20845,-8.772751e-06
20846,-8.775424e-06
20847,-8.772381e-06
20848,-0.012620772
20849,-0.016940935
20850,0.0010672981
20851,0.0057856096
20852,0.0050075212
20853,0.0033380387
20854,0.002501509
20855,0.0018270648
20856,0.00095358747
20857,0.0003089256
20858,-5.947183e-05
20859,-0.00023770345
20860,-0.00029962548
20861,-0.00032010043
20862,-0.00032827602
20863,-0.00033678405
20864,-0.00046557616
20865,-0.00063061516
20866,-0.0007342062
20867,-0.00090124726
20868,-0.0011167207
20869,-0.0015157702
20870,-0.0023117121
20871,-0.00432851
20872,-0.007816946
20873,-0.012595149
20874,-0.020287527
20875,-0.03276314
20876,-0.052808173
20877,-0.08327495
20878,-0.11677781
20879,-0.14234728
20880,-0.16149504
20881,-0.1744169
20882,-0.1802043
20883,-0.18253464
20884,-0.1830842
20885,-0.18130188
20886,-0.17789298
20887,-0.17295274
20888,-0.16996476
20889,-0.17064022
20890,-0.16981399
20891,-0.15723798
20892,-0.14146203
20893,-0.13297462
20894,-0.13420868
20895,-0.16859116
20896,-0.31001645
20897,-0.51809555
20898,-0.8224914
20899,-1.3200742
20900,-1.9846869
20901,-2.7609932
20902,-3.6854205
20903,-4.8426976
20904,-6.3863935
20905,-9.767896
20906,-11.486247
20907,-12.30249
20908,-12.396075
20909,-12.142083
20910,-11.693364
20911,-11.084073
20912,-10.287428
20913,-9.204706
20914,-7.6628046
20915,-5.848147
20916,-4.02315
20917,-2.9637609
20918,-2.5566847
20919,-2.2740383
20920,-2.0313005
20921,-1.8643321
20922,-1.7394265
20923,-1.642238
20924,-1.5699953
20925,-1.4572223
20926,-1.3346882
20927,-1.2233822
20928,-1.0949762
20929,-0.9903413
20930,-0.9014591
20931,-0.82014215
20932,-0.7473213
20933,-0.6985598
20934,-0.65997887
20935,-0.62590194
20936,-0.59800047
20937,-0.57183164
20938,-0.5436227
20939,-0.5282361
20940,-0.51072943
20941,-0.4995985
20942,-0.493403
20943,-0.49221224
20944,-0.49412364
20945,-0.99185413
20946,-1.487667
20947,-1.4876666
20948,-1.4897114
20949,-1.4721036
20950,-1.4567388
20951,-1.4412311
20952,-1.4214038
20953,-1.3945954
20954,-1.3577312
20955,-1.3024426
20956,-1.2194997
20957,-1.1084486
20958,-0.99547184
20959,-0.9035209
20960,-0.8360571
20961,-0.7952074
20962,-0.7670073
20963,-0.7536335
20964,-0.86658806
20965,-0.9794427
20966,-1.0493816
20967,-0.990943
20968,-0.9578133
20969,-0.9606118
20970,-0.9890744
20971,-1.0908078
20972,-1.3008778
20973,-1.558886
20974,-1.8864202
20975,-2.3651135
20976,-3.0900924
20977,-4.0885935
20978,-5.3594294
20979,-8.7914
20980,-10.686631
20981,-11.3392315
20982,-11.943449
20983,-12.262424
20984,-12.082346
20985,-11.435478
20986,-10.601205
20987,-9.550284
20988,-7.8761096
20989,-6.108271
20990,-3.9147015
20991,-1.7306056
20992,-1.1325214
20993,-0.85790354
20994,-0.60335416
20995,-0.42290142
20996,-0.30370623
20997,-0.22523136
20998,-0.1728595
20999,-0.13803053
21000,-0.11055802
21001,-0.08696453
21002,-0.06626648
21003,-0.048388258
21004,-0.03500028
21005,-0.025593909
21006,-0.019468388
21007,-0.016293207
21008,-0.014751953
21009,-0.013648112
21010,-0.012876123
21011,-0.012280353
21012,-0.011236629
21013,-0.010321405
21014,-0.009374837
21015,-0.008634816
21016,-0.0079740705
21017,-0.007326744
21018,-0.006789785
21019,-0.0063041807
21020,-0.0058287205
21021,-0.0053897463
21022,-0.0050406363
21023,-0.004672004
21024,-0.0043924185
21025,-0.00409926
21026,-0.0037595427
21027,-0.0035554753
21028,-0.0033010568
21029,-0.0030796872
21030,-0.002885241
21031,-0.0027370602
21032,-0.002601627
21033,-0.0024917657
21034,-0.0023955032
21035,-0.0023012944
21036,-0.0021791495
21037,-0.0013255255
21038,-0.0007757987
21039,-0.00068162294
21040,-0.00059708545
21041,-0.00051955297
21042,-0.00046065063
21043,-0.00041240593
21044,-0.00037332892
21045,-0.00034921258
21046,-0.00031931754
21047,-0.00028878817
21048,-0.0002591087
21049,-0.0002353861
21050,-0.0002050331
21051,-0.00018044168
21052,-0.00015817318
21053,-0.00014346994
21054,-0.00012470018
21055,-0.000112353504
21056,-0.00010204825
21057,-9.1690206e-05
21058,-8.093134e-05
21059,-7.338526e-05
21060,-6.648624e-05
21061,-5.921062e-05
21062,-4.4799588e-05
21063,-3.4520286e-05
21064,-3.1369327e-05
21065,-2.842895e-05
21066,-2.59112e-05
21067,-2.3126331e-05
21068,-2.0825973e-05
21069,-1.6912185e-05
21070,-1.4275795e-05
21071,-1.2092298e-05
21072,-1.0783781e-05
21073,-9.77382e-06
21074,-9.287245e-06
21075,-8.944554e-06
21076,-8.859547e-06
21077,-8.808053e-06
21078,-8.801447e-06
21079,-8.7802255e-06
21080,-8.783926e-06
21081,-0.000501553
21082,-0.00046003037
21083,3.2897722e-05
21084,8.833788e-05
21085,-3.103313e-05
21086,-4.180056e-06
21087,-1.0678906e-05
21088,-7.958183e-06
21089,-8.891067e-06
21090,-8.668793e-06
21091,-9.235679e-06
21092,-8.715867e-06
21093,-8.582945e-06
21094,-8.593771e-06
21095,-8.793525e-06
21096,-8.816998e-06
21097,-8.68893e-06
21098,-8.6343025e-06
21099,-8.726333e-06
21100,-8.773748e-06
21101,-8.786735e-06
21102,-8.736753e-06
21103,-8.788555e-06
21104,-8.772344e-06
21105,-0.0028928432
21106,-0.0018015266
21107,0.00039065152
21108,-0.0021815135
21109,-0.0018087652
21110,-0.0010784233
21111,-0.0007094813
21112,-0.00063305086
21113,-0.0005730394
21114,-0.0005481155
21115,-0.00053745456
21116,-0.00053679233
21117,-0.0005517644
21118,-0.000679279
21119,-0.0008373584
21120,-0.0010581383
21121,-0.0017516724
21122,-0.0032715492
21123,-0.0059960955
21124,-0.010063352
21125,-0.015882667
21126,-0.025791518
21127,-0.04298324
21128,-0.0670202
21129,-0.10197326
21130,-0.13028328
21131,-0.1517677
21132,-0.17093863
21133,-0.17903027
21134,-0.18216686
21135,-0.18312535
21136,-0.18179442
21137,-0.17856483
21138,-0.17361128
21139,-0.1706125
21140,-0.1713363
21141,-0.1705053
21142,-0.15785259
21143,-0.14220023
21144,-0.13797274
21145,-0.13435963
21146,-0.13719116
21147,-0.1793828
21148,-0.34650818
21149,-0.57770497
21150,-0.90599185
21151,-1.4276928
21152,-2.1269517
21153,-2.9553123
21154,-3.9288573
21155,-5.1579895
21156,-6.5781884
21157,-10.045885
21158,-11.616574
21159,-12.325267
21160,-12.379658
21161,-12.102633
21162,-11.635752
21163,-11.01171
21164,-10.199525
21165,-9.074441
21166,-7.537306
21167,-5.8009424
21168,-3.9596417
21169,-2.9381118
21170,-2.5381932
21171,-2.2575014
21172,-2.0204415
21173,-1.8562007
21174,-1.7331994
21175,-1.6366788
21176,-1.56558
21177,-1.4539135
21178,-1.3304682
21179,-1.2148018
21180,-1.1027423
21181,-1.0001156
21182,-0.9116347
21183,-0.8284903
21184,-0.7556628
21185,-0.710318
21186,-0.6709832
21187,-0.63746697
21188,-0.60524577
21189,-0.5800056
21190,-0.5571002
21191,-0.537787
21192,-0.5225331
21193,-0.51043737
21194,-0.49915648
21195,-0.4935418
21196,-0.4922331
21197,-0.4940411
21198,-0.9922979
21199,-1.4870682
21200,-1.4860475
21201,-1.4708949
21202,-1.4546827
21203,-1.4392475
21204,-1.4188944
21205,-1.3911965
21206,-1.3531708
21207,-1.2952574
21208,-1.2101036
21209,-1.0959593
21210,-0.9821829
21211,-0.89398396
21212,-0.8304053
21213,-0.79183406
21214,-0.76477283
21215,-0.7520439
21216,-0.8642001
21217,-0.9760922
21218,-1.0454043
21219,-0.98450303
21220,-0.9549557
21221,-0.96680486
21222,-1.0285908
21223,-1.1860361
21224,-1.4405851
21225,-1.6984615
21226,-2.0436397
21227,-2.5593102
21228,-3.3309448
21229,-4.282195
21230,-5.596951
21231,-9.072277
21232,-10.850907
21233,-11.480846
21234,-11.958626
21235,-12.219138
21236,-12.116194
21237,-11.556883
21238,-10.755477
21239,-9.755169
21240,-8.393708
21241,-6.613577
21242,-4.344609
21243,-2.0728617
21244,-1.3022264
21245,-0.97639793
21246,-0.6986326
21247,-0.48793858
21248,-0.34678525
21249,-0.25413257
21250,-0.19193119
21251,-0.15300086
21252,-0.11870646
21253,-0.09491842
21254,-0.07278468
21255,-0.054095287
21256,-0.038782112
21257,-0.028209204
21258,-0.02100791
21259,-0.016974721
21260,-0.015099477
21261,-0.01383318
21262,-0.012896114
21263,-0.012233913
21264,-0.011177399
21265,-0.010265212
21266,-0.009317265
21267,-0.008568827
21268,-0.007907292
21269,-0.0072645913
21270,-0.006732707
21271,-0.0062564635
21272,-0.005789594
21273,-0.0053482465
21274,-0.004998237
21275,-0.0046307878
21276,-0.004349414
21277,-0.0039609424
21278,-0.0037477019
21279,-0.003522188
21280,-0.003266563
21281,-0.003038684
21282,-0.002845702
21283,-0.0027008355
21284,-0.0025681788
21285,-0.0024597524
21286,-0.0023665405
21287,-0.002274151
21288,-0.0021550513
21289,-0.0013124426
21290,-0.0007675848
21291,-0.00067356386
21292,-0.0005909887
21293,-0.0005134387
21294,-0.000455903
21295,-0.00040819656
21296,-0.00036901335
21297,-0.0003447396
21298,-0.0002963856
21299,-0.00026594725
21300,-0.00023270032
21301,-0.00020304754
21302,-0.0001790096
21303,-0.00015687205
21304,-0.00014239507
21305,-0.00012374907
21306,-0.00011150412
21307,-0.00010125158
21308,-9.0990274e-05
21309,-8.036014e-05
21310,-7.28727e-05
21311,-6.602104e-05
21312,-5.883918e-05
21313,-4.4553668e-05
21314,-3.4357923e-05
21315,-3.123842e-05
21316,-2.8298406e-05
21317,-2.5800033e-05
21318,-2.3031715e-05
21319,-2.0741401e-05
21320,-1.6854381e-05
21321,-1.4236448e-05
21322,-1.2068209e-05
21323,-1.0769095e-05
21324,-9.764537e-06
21325,-9.281805e-06
21326,-8.942037e-06
21327,-8.858664e-06
21328,-8.805896e-06
21329,-8.798682e-06
21330,-8.780006e-06
21331,-8.783688e-06
21332,-0.0005014611
21333,-0.00045994602
21334,3.2870223e-05
21335,8.8308e-05
21336,-3.1030293e-05
21337,-4.1788044e-06
21338,-1.0678664e-05
21339,-7.958072e-06
21340,-8.891439e-06
21341,-8.669442e-06
21342,-9.238743e-06
21343,-8.720342e-06
21344,-9.232554e-06
21345,-9.4061e-06
21346,-9.122815e-06
21347,-8.835716e-06
21348,-8.731829e-06
21349,-8.686981e-06
21350,-8.743043e-06
21351,-8.787053e-06
21352,-8.785492e-06
21353,-8.792326e-06
21354,-8.756524e-06
21355,-8.772343e-06
21356,-8.772378e-06
21357,-0.0024248841
21358,-0.0017213896
21359,0.0003488121
21360,-0.0020102086
21361,-0.001752549
21362,-0.0010799945
21363,-0.0007104527
21364,-0.00062537985
21365,-0.00056297105
21366,-0.00053643656
21367,-0.00052537624
21368,-0.00052481866
21369,-0.00054047076
21370,-0.0007067056
21371,-0.0009255804
21372,-0.001230823
21373,-0.0022117672
21374,-0.004082821
21375,-0.007335528
21376,-0.0116476165
21377,-0.01893047
21378,-0.029992241
21379,-0.0483216
21380,-0.07667701
21381,-0.11023818
21382,-0.13908003
21383,-0.15811677
21384,-0.17315024
21385,-0.17972265
21386,-0.18242899
21387,-0.18317463
21388,-0.18164091
21389,-0.178314
21390,-0.1726171
21391,-0.16997737
21392,-0.1634554
21393,-0.15745053
21394,-0.14906582
21395,-0.14168762
21396,-0.13229069
21397,-0.12943779
21398,-0.14153634
21399,-0.20773898
21400,-0.34004104
21401,-0.55077547
21402,-0.8496341
21403,-1.3488623
21404,-2.0645208
21405,-2.8749425
21406,-3.8405871
21407,-5.0381064
21408,-6.479453
21409,-9.893748
21410,-11.727117
21411,-12.363052
21412,-12.272339
21413,-11.813153
21414,-11.179158
21415,-10.388137
21416,-9.349743
21417,-7.7832985
21418,-5.871586
21419,-4.058283
21420,-2.97456
21421,-2.5667074
21422,-2.283657
21423,-2.0378284
21424,-1.869916
21425,-1.7436248
21426,-1.6463896
21427,-1.5736358
21428,-1.4601489
21429,-1.3380098
21430,-1.2269064
21431,-1.106977
21432,-1.0054394
21433,-0.91679525
21434,-0.8307649
21435,-0.7584884
21436,-0.7135309
21437,-0.673427
21438,-0.6401122
21439,-0.60798943
21440,-0.5824769
21441,-0.5576857
21442,-0.5391058
21443,-0.5243065
21444,-0.5078449
21445,-0.49795124
21446,-0.49289325
21447,-0.494905
21448,-0.49973783
21449,-0.50606173
21450,-0.99851847
21451,-1.4870685
21452,-1.4860471
21453,-1.4708581
21454,-1.4546238
21455,-1.4391743
21456,-1.4187889
21457,-1.3910474
21458,-1.3529547
21459,-1.2948322
21460,-1.2095263
21461,-1.0951464
21462,-0.98130524
21463,-0.8933535
21464,-0.8299823
21465,-0.79158866
21466,-0.76460236
21467,-0.7519325
21468,-0.8640329
21469,-0.97586244
21470,-1.0451368
21471,-0.98423094
21472,-0.954841
21473,-0.9669966
21474,-1.0295928
21475,-1.1879469
21476,-1.4384292
21477,-1.6917789
21478,-2.0303142
21479,-2.5360205
21480,-3.2928646
21481,-4.2270703
21482,-5.520315
21483,-8.9626665
21484,-10.771606
21485,-11.410001
21486,-11.883429
21487,-12.184124
21488,-12.17858
21489,-11.749022
21490,-11.025352
21491,-10.095375
21492,-8.913314
21493,-7.1972065
21494,-5.062815
21495,-2.5523598
21496,-1.4565285
21497,-1.066905
21498,-0.77908605
21499,-0.54416037
21500,-0.38314265
21501,-0.27845615
21502,-0.20826615
21503,-0.16274063
21504,-0.13029198
21505,-0.10509255
21506,-0.08382572
21507,-0.062424917
21508,-0.045622073
21509,-0.032596838
21510,-0.024007533
21511,-0.018781383
21512,-0.016087985
21513,-0.014586528
21514,-0.013478628
21515,-0.012762363
21516,-0.0121877575
21517,-0.011143408
21518,-0.010228271
21519,-0.009281124
21520,-0.008541975
21521,-0.007883209
21522,-0.0072344267
21523,-0.006694655
21524,-0.00622275
21525,-0.0057462044
21526,-0.005339806
21527,-0.0049872915
21528,-0.0046293447
21529,-0.004345032
21530,-0.004071087
21531,-0.0037346873
21532,-0.003505054
21533,-0.00325418
21534,-0.0030372697
21535,-0.0028448424
21536,-0.002698243
21537,-0.0025642032
21538,-0.0024559682
21539,-0.0023632036
21540,-0.0021832916
21541,-0.0020521386
21542,-0.0012735386
21543,-0.00076432806
21544,-0.0006698804
21545,-0.00058846665
21546,-0.0005100133
21547,-0.0004534488
21548,-0.00040603604
21549,-0.000366177
21550,-0.0003412851
21551,-0.0002945706
21552,-0.0002645593
21553,-0.00023051177
21554,-0.00020247555
21555,-0.00017855207
21556,-0.00015632385
21557,-0.00013576147
21558,-0.000119269855
21559,-0.00010650439
21560,-9.517902e-05
21561,-8.351953e-05
21562,-7.511405e-05
21563,-6.585688e-05
21564,-5.8808386e-05
21565,-4.3448115e-05
21566,-3.2824275e-05
21567,-2.906324e-05
21568,-2.6677715e-05
21569,-2.4087663e-05
21570,-2.1930473e-05
21571,-2.0312065e-05
21572,-1.8908251e-05
21573,-1.8230954e-05
21574,-1.5046631e-05
21575,-1.2948572e-05
21576,-1.1267192e-05
21577,-1.02784015e-05
21578,-9.4672505e-06
21579,-9.1127185e-06
21580,-8.878094e-06
21581,-8.836916e-06
21582,-8.774443e-06
21583,-8.783696e-06
21584,-0.00050144125
21585,-0.00045992786
21586,3.2864435e-05
21587,8.830153e-05
21588,-3.103004e-05
21589,-4.179398e-06
21590,-1.067935e-05
21591,-7.9583015e-06
21592,-8.891466e-06
21593,-8.669219e-06
21594,-9.2387845e-06
21595,-8.721066e-06
21596,-7.957987e-06
21597,-7.7380655e-06
21598,-8.208816e-06
21599,-8.520878e-06
21600,-8.594696e-06
21601,-8.71607e-06
21602,-8.772986e-06
21603,-8.794259e-06
21604,-8.752073e-06
21605,-8.737362e-06
21606,-8.790349e-06
21607,-8.7722065e-06
21608,-0.026996039
21609,-0.057889923
21610,-0.047398664
21611,-0.026758512
21612,-0.019967468
21613,-0.016441865
21614,-0.013214383
21615,-0.01079372
21616,-0.008119748
21617,-0.005893738
21618,-0.0038617086
21619,-0.0024739273
21620,-0.0014512897
21621,-0.0008635699
21622,-0.00052632415
21623,-0.00037423937
21624,-0.00033069678
21625,-0.00032009106
21626,-0.00031883563
21627,-0.0003259219
21628,-0.00046831637
21629,-0.00065655896
21630,-0.0007537839
21631,-0.0009055179
21632,-0.0011447162
21633,-0.0014384855
21634,-0.002062174
21635,-0.003147868
21636,-0.005762383
21637,-0.0095477225
21638,-0.015591104
21639,-0.024533201
21640,-0.040332187
21641,-0.06453786
21642,-0.09834206
21643,-0.12605561
21644,-0.14839073
21645,-0.16849568
21646,-0.1780404
21647,-0.18180858
21648,-0.18308501
21649,-0.18205762
21650,-0.17891625
21651,-0.173251
21652,-0.17061475
21653,-0.1643324
21654,-0.158571
21655,-0.1481213
21656,-0.13458323
21657,-0.13132477
21658,-0.13893026
21659,-0.1886566
21660,-0.30295214
21661,-0.4898134
21662,-0.7594564
21663,-1.1941595
21664,-1.8128824
21665,-2.5299568
21666,-3.5246258
21667,-4.6211076
21668,-6.327852
21669,-9.653833
21670,-11.305316
21671,-12.131696
21672,-12.372554
21673,-12.104949
21674,-11.579553
21675,-10.902363
21676,-10.041936
21677,-8.875762
21678,-7.336735
21679,-5.733154
21680,-3.9054043
21681,-2.917732
21682,-2.5201063
21683,-2.2418056
21684,-2.0113654
21685,-1.8494838
21686,-1.7290107
21687,-1.6326783
21688,-1.5622243
21689,-1.451829
21690,-1.3267626
21691,-1.2104998
21692,-1.103635
21693,-1.0001203
21694,-0.91134006
21695,-0.82858044
21696,-0.7553112
21697,-0.7096452
21698,-0.67047703
21699,-0.63672733
21700,-0.6042725
21701,-0.5787987
21702,-0.5566995
21703,-0.53629607
21704,-0.5201471
21705,-0.5087896
21706,-0.4984083
21707,-0.4933959
21708,-0.49260366
21709,-0.49481735
21710,-0.53066677
21711,-1.0109
21712,-1.4871068
21713,-1.4860859
21714,-1.4709284
21715,-1.4547122
21716,-1.439275
21717,-1.4189211
21718,-1.3912225
21719,-1.3531979
21720,-1.2952867
21721,-1.2101355
21722,-1.0959934
21723,-0.98221385
21724,-0.89401114
21725,-0.83042926
21726,-0.79185563
21727,-0.7647931
21728,-0.75206333
21729,-0.86421937
21730,-0.9761114
21731,-1.0454235
21732,-0.98452204
21733,-0.9549725
21734,-0.96681803
21735,-1.0285959
21736,-1.1860269
21737,-1.4405907
21738,-1.6984792
21739,-2.0436666
21740,-2.559349
21741,-3.3310208
21742,-4.28229
21743,-5.597089
21744,-9.072462
21745,-10.851024
21746,-11.4809265
21747,-11.958659
21748,-12.219098
21749,-12.116042
21750,-11.55658
21751,-10.75506
21752,-9.754651
21753,-8.392884
21754,-6.6126575
21755,-4.3440824
21756,-2.0723622
21757,-1.3019994
21758,-0.97623897
